k_hip,q,alpha_h,s,v,lam_max,N_half,lam1_im
-0.160,0.300,0.1488623213,0.2966262645,0.08576164251,0.7144774726,2.0617,0.4163280476
-0.160,0.301,0.1493629216,0.297616355,0.08604729516,0.7144197867,2.0612,0.4178853826
-0.160,0.302,0.149863566,0.2986064583,0.08633294664,0.7143618608,2.0607,0.4194383181
-0.160,0.303,0.1503642548,0.2995965744,0.08661859697,0.7143036999,2.0602,0.4209868919
-0.160,0.304,0.1508649881,0.3005867034,0.08690424618,0.7142453009,2.0597,0.4225310950
-0.160,0.305,0.1513657661,0.3015768454,0.08718989425,0.7141866608,2.0592,0.4240709463
-0.160,0.306,0.1518665889,0.3025670004,0.08747554123,0.7141277814,2.0587,0.4256064582
-0.160,0.307,0.1523674567,0.3035571683,0.0877611871,0.7140686647,2.0582,0.4271376421
-0.160,0.308,0.1528683695,0.3045473493,0.0880468319,0.7140093104,2.0577,0.4286645082
-0.160,0.309,0.1533693277,0.3055375434,0.08833247563,0.7139497165,2.0572,0.4301870639
-0.160,0.310,0.1538703312,0.3065277505,0.08861811831,0.7138898819,2.0567,0.4317053258
-0.160,0.311,0.1543713804,0.3075179708,0.08890375996,0.7138298056,2.0561,0.4332192934
-0.160,0.312,0.1548724752,0.3085082042,0.08918940059,0.7137694881,2.0556,0.4347289787
-0.160,0.313,0.155373616,0.3094984508,0.08947504021,0.7137089287,2.0551,0.4362343943
-0.160,0.314,0.1558748028,0.3104887107,0.08976067884,0.7136481298,2.0546,0.4377355489
-0.160,0.315,0.1563760358,0.3114789839,0.0900463165,0.7135870834,2.0541,0.4392324417
-0.160,0.316,0.1568773151,0.3124692703,0.09033195321,0.7135257993,2.0535,0.4407250877
-0.160,0.317,0.157378641,0.3134595701,0.09061758897,0.7134642691,2.0530,0.4422134929
-0.160,0.318,0.1578800134,0.3144498832,0.0909032238,0.7134024950,2.0525,0.4436976639
-0.160,0.319,0.1583814327,0.3154402097,0.09118885773,0.7133404760,2.0520,0.4451776082
-0.160,0.320,0.158882899,0.3164305497,0.09147449076,0.7132782179,2.0514,0.4466533385
-0.160,0.321,0.1593844123,0.3174209031,0.09176012292,0.7132157093,2.0509,0.4481248460
-0.160,0.322,0.159885973,0.31841127,0.09204575421,0.7131529580,2.0504,0.4495921513
-0.160,0.323,0.160387581,0.3194016504,0.09233138467,0.7130899559,2.0498,0.4510552464
-0.160,0.324,0.1608892367,0.3203920444,0.0926170143,0.7130267106,2.0493,0.4525141472
-0.160,0.325,0.16139094,0.321382452,0.09290264313,0.7129632192,2.0488,0.4539688578
-0.160,0.326,0.1618926913,0.3223728732,0.09318827117,0.7128994770,2.0482,0.4554193720
-0.160,0.327,0.1623944906,0.3233633081,0.09347389844,0.7128354892,2.0477,0.4568657099
-0.160,0.328,0.162896338,0.3243537566,0.09375952495,0.7127712552,2.0471,0.4583078704
-0.160,0.329,0.1633982339,0.3253442189,0.09404515073,0.7127067718,2.0466,0.4597458551
-0.160,0.330,0.1639001782,0.3263346949,0.09433077579,0.7126420372,2.0460,0.4611796676
-0.160,0.331,0.1644021712,0.3273251847,0.09461640016,0.7125770548,2.0455,0.4626093160
-0.160,0.332,0.164904213,0.3283156883,0.09490202385,0.7125118196,2.0449,0.4640347933
-0.160,0.333,0.1654063038,0.3293062058,0.09518764688,0.7124463371,2.0444,0.4654561155
-0.160,0.334,0.1659084436,0.3302967371,0.09547326927,0.7123806014,2.0438,0.4668732745
-0.160,0.335,0.1664106328,0.3312872824,0.09575889104,0.7123146136,2.0433,0.4682862805
-0.160,0.336,0.1669128714,0.3322778416,0.09604451222,0.7122483760,2.0427,0.4696951281
-0.160,0.337,0.1674151596,0.3332684147,0.09633013281,0.7121818836,2.0421,0.4710998327
-0.160,0.338,0.1679174975,0.3342590019,0.09661575284,0.7121151408,2.0416,0.4725003854
-0.160,0.339,0.1684198853,0.3352496031,0.09690137233,0.7120481421,2.0410,0.4738967903
-0.160,0.340,0.1689223232,0.3362402183,0.0971869913,0.7119808931,2.0404,0.4752890516
-0.160,0.341,0.1694248112,0.3372308477,0.09747260977,0.7119133875,2.0399,0.4766771664
-0.160,0.342,0.1699273497,0.3382214911,0.09775822777,0.7118456257,2.0393,0.4780611395
-0.160,0.343,0.1704299386,0.3392121487,0.09804384531,0.7117776123,2.0387,0.4794409738
-0.160,0.344,0.1709325782,0.3402028206,0.09832946242,0.7117093408,2.0382,0.4808166632
-0.160,0.345,0.1714352687,0.3411935066,0.09861507911,0.7116408105,2.0376,0.4821882117
-0.160,0.346,0.1719380101,0.3421842068,0.09890069541,0.7115720311,2.0370,0.4835556257
-0.160,0.347,0.1724408027,0.3431749214,0.09918631134,0.7115029865,2.0364,0.4849188954
-0.160,0.348,0.1729436466,0.3441656502,0.09947192692,0.7114336880,2.0358,0.4862780247
-0.160,0.349,0.1734465419,0.3451563934,0.09975754218,0.7113641296,2.0353,0.4876330178
-0.160,0.350,0.1739494888,0.346147151,0.1000431571,0.7112943161,2.0347,0.4889838738
-0.160,0.351,0.1744524875,0.3471379229,0.1003287718,0.7112242403,2.0341,0.4903305834
-0.160,0.352,0.1749555381,0.3481287093,0.1006143862,0.7111539101,2.0335,0.4916731606
-0.160,0.353,0.1754586408,0.3491195101,0.1009000004,0.7110833137,2.0329,0.4930115882
-0.160,0.354,0.1759617957,0.3501103254,0.1011856144,0.7110124609,2.0323,0.4943458798
-0.160,0.355,0.176465003,0.3511011552,0.1014712282,0.7109413432,2.0317,0.4956760229
-0.160,0.356,0.1769682629,0.3520919996,0.1017568418,0.7108699655,2.0311,0.4970020266
-0.160,0.357,0.1774715754,0.3530828585,0.1020424553,0.7107983309,2.0305,0.4983238859
-0.160,0.358,0.1779749408,0.354073732,0.1023280687,0.7107264274,2.0299,0.4996415924
-0.160,0.359,0.1784783593,0.3550646202,0.102613682,0.7106542617,2.0293,0.5009551522
-0.160,0.360,0.1789818308,0.356055523,0.1028992952,0.7105818382,2.0287,0.5022645655
-0.160,0.361,0.1794853558,0.3570464405,0.1031849084,0.7105091456,2.0281,0.5035698233
-0.160,0.362,0.1799889342,0.3580373727,0.1034705216,0.7104361878,2.0275,0.5048709212
-0.160,0.363,0.1804925662,0.3590283197,0.1037561348,0.7103629698,2.0269,0.5061678737
-0.160,0.364,0.180996252,0.3600192814,0.104041748,0.7102894829,2.0263,0.5074606602
-0.160,0.365,0.1814999918,0.3610102579,0.1043273613,0.7102157312,2.0256,0.5087492887
-0.160,0.366,0.1820037857,0.3620012493,0.1046129747,0.7101417146,2.0250,0.5100337521
-0.160,0.367,0.1825076339,0.3629922555,0.1048985882,0.7100674252,2.0244,0.5113140413
-0.160,0.368,0.1830115365,0.3639832766,0.1051842018,0.7099928765,2.0238,0.5125901729
-0.160,0.369,0.1835154937,0.3649743127,0.1054698157,0.7099180555,2.0232,0.5138621278
-0.160,0.370,0.1840195056,0.3659653636,0.1057554297,0.7098429700,2.0225,0.5151299102
-0.160,0.371,0.1845235725,0.3669564295,0.1060410439,0.7097676097,2.0219,0.5163935064
-0.160,0.372,0.1850276943,0.3679475105,0.1063266584,0.7096919857,2.0213,0.5176529245
-0.160,0.373,0.1855318714,0.3689386064,0.1066122731,0.7096160873,2.0207,0.5189081581
-0.160,0.374,0.1860361039,0.3699297174,0.1068978882,0.7095399235,2.0200,0.5201592060
-0.160,0.375,0.1865403919,0.3709208435,0.1071835036,0.7094634846,2.0194,0.5214060541
-0.160,0.376,0.1870447356,0.3719119847,0.1074691194,0.7093867785,2.0188,0.5226487095
-0.160,0.377,0.1875491351,0.372903141,0.1077547355,0.7093097952,2.0181,0.5238871595
-0.160,0.378,0.1880535907,0.3738943125,0.1080403521,0.7092325436,2.0175,0.5251214098
-0.160,0.379,0.1885581024,0.3748854991,0.1083259692,0.7091550187,2.0168,0.5263514518
-0.160,0.380,0.1890626704,0.375876701,0.1086115867,0.7090772194,2.0162,0.5275772782
-0.160,0.381,0.1895672949,0.3768679181,0.1088972047,0.7089991452,2.0155,0.5287988884
-0.160,0.382,0.190071976,0.3778591505,0.1091828233,0.7089207998,2.0149,0.5300162777
-0.160,0.383,0.1905767139,0.3788503981,0.1094684424,0.7088421791,2.0142,0.5312294429
-0.160,0.384,0.1910815088,0.3798416611,0.1097540621,0.7087632861,2.0136,0.5324383796
-0.160,0.385,0.1915863608,0.3808329395,0.1100396825,0.7086841110,2.0129,0.5336430723
-0.160,0.386,0.1920912701,0.3818242332,0.1103253035,0.7086046605,2.0123,0.5348435275
-0.160,0.387,0.1925962368,0.3828155423,0.1106109252,0.7085249378,2.0116,0.5360397430
-0.160,0.388,0.1931012611,0.3838068668,0.1108965477,0.7084449349,2.0110,0.5372317029
-0.160,0.389,0.1936063431,0.3847982068,0.1111821708,0.7083646502,2.0103,0.5384194013
-0.160,0.390,0.1941114831,0.3857895622,0.1114677948,0.7082840910,2.0096,0.5396028464
-0.160,0.391,0.1946166811,0.3867809332,0.1117534196,0.7082032535,2.0090,0.5407820265
-0.160,0.392,0.1951219373,0.3877723197,0.1120390453,0.7081221376,2.0083,0.5419569361
-0.160,0.393,0.1956272519,0.3887637217,0.1123246718,0.7080407379,2.0076,0.5431275625
-0.160,0.394,0.1961326251,0.3897551393,0.1126102993,0.7079590623,2.0070,0.5442939107
-0.160,0.395,0.196638057,0.3907465725,0.1128959276,0.7078771026,2.0063,0.5454559703
-0.160,0.396,0.1971435477,0.3917380213,0.113181557,0.7077948629,2.0056,0.5466137328
-0.160,0.397,0.1976490974,0.3927294858,0.1134671874,0.7077123391,2.0050,0.5477671960
-0.160,0.398,0.1981547064,0.393720966,0.1137528189,0.7076295331,2.0043,0.5489163525
-0.160,0.399,0.1986603747,0.3947124618,0.1140384514,0.7075464445,2.0036,0.5500611980
-0.160,0.400,0.1991661025,0.3957039734,0.114324085,0.7074630750,2.0029,0.5512017270
-0.160,0.401,0.1996718899,0.3966955007,0.1146097198,0.7073794175,2.0022,0.5523379306
-0.160,0.402,0.2001777372,0.3976870438,0.1148953558,0.7072954794,2.0015,0.5534698070
-0.160,0.403,0.2006836444,0.3986786027,0.115180993,0.7072112538,2.0009,0.5545973391
-0.160,0.404,0.2011896118,0.3996701775,0.1154666315,0.7071267413,2.0002,0.5557205309
-0.160,0.405,0.2016956395,0.4006617681,0.1157522713,0.7070419409,1.9995,0.5568393704
-0.160,0.406,0.2022017277,0.4016533745,0.1160379123,0.7069568612,1.9988,0.5579538616
-0.160,0.407,0.2027078765,0.4026449968,0.1163235548,0.7068714919,1.9981,0.5590639869
-0.160,0.408,0.2032140861,0.4036366351,0.1166091986,0.7067858288,1.9974,0.5601697326
-0.160,0.409,0.2037203566,0.4046282893,0.1168948439,0.7066998812,1.9967,0.5612711096
-0.160,0.410,0.2042266882,0.4056199595,0.1171804907,0.7066136477,1.9960,0.5623681039
-0.160,0.411,0.2047330811,0.4066116456,0.117466139,0.7065271234,1.9953,0.5634607061
-0.160,0.412,0.2052395355,0.4076033478,0.1177517888,0.7064403052,1.9946,0.5645489082
-0.160,0.413,0.2057460514,0.408595066,0.1180374402,0.7063532003,1.9939,0.5656327059
-0.160,0.414,0.2062526291,0.4095868002,0.1183230932,0.7062658055,1.9932,0.5667120943
-0.160,0.415,0.2067592687,0.4105785506,0.1186087479,0.7061781195,1.9924,0.5677870630
-0.160,0.416,0.2072659703,0.411570317,0.1188944043,0.7060901371,1.9917,0.5688576010
-0.160,0.417,0.2077727342,0.4125620996,0.1191800625,0.7060018660,1.9910,0.5699237089
-0.160,0.418,0.2082795605,0.4135538983,0.1194657224,0.7059132993,1.9903,0.5709853732
-0.160,0.419,0.2087864494,0.4145457132,0.1197513841,0.7058244409,1.9896,0.5720425896
-0.160,0.420,0.2092934009,0.4155375443,0.1200370477,0.7057352896,1.9889,0.5730953511
-0.160,0.421,0.2098004154,0.4165293916,0.1203227132,0.7056458401,1.9881,0.5741436440
-0.160,0.422,0.2103074929,0.4175212551,0.1206083806,0.7055560964,1.9874,0.5751874654
-0.160,0.423,0.2108146336,0.4185131349,0.12089405,0.7054660565,1.9867,0.5762268075
-0.160,0.424,0.2113218377,0.419505031,0.1211797214,0.7053757231,1.9860,0.5772616653
-0.160,0.425,0.2118291053,0.4204969433,0.1214653949,0.7052850900,1.9852,0.5782920239
-0.160,0.426,0.2123364366,0.421488872,0.1217510704,0.7051941636,1.9845,0.5793178811
-0.160,0.427,0.2128438318,0.4224808171,0.1220367481,0.7051029354,1.9838,0.5803392249
-0.160,0.428,0.213351291,0.4234727785,0.122322428,0.7050114083,1.9830,0.5813560460
-0.160,0.429,0.2138588143,0.4244647563,0.1226081101,0.7049195867,1.9823,0.5823683452
-0.160,0.430,0.214366402,0.4254567505,0.1228937945,0.7048274618,1.9815,0.5833761045
-0.160,0.431,0.2148740542,0.4264487612,0.1231794812,0.7047350376,1.9808,0.5843793198
-0.160,0.432,0.2153817711,0.4274407883,0.1234651702,0.7046423137,1.9801,0.5853779840
-0.160,0.433,0.2158895528,0.4284328318,0.1237508617,0.7045492896,1.9793,0.5863720863
-0.160,0.434,0.2163973996,0.4294248919,0.1240365555,0.7044559599,1.9786,0.5873616137
-0.160,0.435,0.2169053114,0.4304169684,0.1243222519,0.7043623341,1.9778,0.5883465711
-0.160,0.436,0.2174132886,0.4314090615,0.1246079508,0.7042683969,1.9771,0.5893269310
-0.160,0.437,0.2179213313,0.4324011712,0.1248936522,0.7041741637,1.9763,0.5903027051
-0.160,0.438,0.2184294396,0.4333932974,0.1251793563,0.7040796234,1.9755,0.5912738707
-0.160,0.439,0.2189376138,0.4343854403,0.125465063,0.7039847795,1.9748,0.5922404229
-0.160,0.440,0.2194458539,0.4353775997,0.1257507724,0.7038896328,1.9740,0.5932023564
-0.160,0.441,0.2199541602,0.4363697758,0.1260364845,0.7037941736,1.9733,0.5941596520
-0.160,0.442,0.2204625327,0.4373619685,0.1263221995,0.7036984157,1.9725,0.5951123172
-0.160,0.443,0.2209709718,0.4383541779,0.1266079173,0.7036023483,1.9717,0.5960603296
-0.160,0.444,0.2214794774,0.439346404,0.126893638,0.7035059740,1.9710,0.5970036831
-0.160,0.445,0.2219880499,0.4403386468,0.1271793616,0.7034092911,1.9702,0.5979423725
-0.160,0.446,0.2224966893,0.4413309063,0.1274650882,0.7033123032,1.9694,0.5988763868
-0.160,0.447,0.2230053959,0.4423231826,0.1277508178,0.7032150058,1.9687,0.5998057155
-0.160,0.448,0.2235141697,0.4433154756,0.1280365505,0.7031173975,1.9679,0.6007303489
-0.160,0.449,0.224023011,0.4443077855,0.1283222863,0.7030194794,1.9671,0.6016502788
-0.160,0.450,0.22453192,0.4453001121,0.1286080253,0.7029212531,1.9663,0.6025654978
-0.160,0.451,0.2250408967,0.4462924556,0.1288937675,0.7028227111,1.9655,0.6034759909
-0.160,0.452,0.2255499413,0.4472848159,0.1291795129,0.7027238604,1.9648,0.6043817525
-0.160,0.453,0.2260590541,0.448277193,0.1294652617,0.7026246984,1.9640,0.6052827757
-0.160,0.454,0.2265682351,0.4492695871,0.1297510138,0.7025252221,1.9632,0.6061790470
-0.160,0.455,0.2270774846,0.450261998,0.1300367694,0.7024254331,1.9624,0.6070705574
-0.160,0.456,0.2275868028,0.4512544259,0.1303225284,0.7023253296,1.9616,0.6079572968
-0.160,0.457,0.2280961896,0.4522468707,0.1306082909,0.7022249132,1.9608,0.6088392601
-0.160,0.458,0.2286056455,0.4532393324,0.130894057,0.7021241757,1.9600,0.6097164263
-0.160,0.459,0.2291151704,0.4542318111,0.1311798266,0.7020231336,1.9592,0.6105888046
-0.160,0.460,0.2296247646,0.4552243068,0.1314656,0.7019217662,1.9584,0.6114563643
-0.160,0.461,0.2301344282,0.4562168195,0.1317513771,0.7018200874,1.9576,0.6123191109
-0.160,0.462,0.2306441615,0.4572093492,0.1320371579,0.7017180886,1.9568,0.6131770268
-0.160,0.463,0.2311539645,0.4582018959,0.1323229425,0.7016157750,1.9560,0.6140301070
-0.160,0.464,0.2316638375,0.4591944597,0.1326087311,0.7015131440,1.9552,0.6148783374
-0.160,0.465,0.2321737806,0.4601870406,0.1328945235,0.7014101900,1.9544,0.6157217060
-0.160,0.466,0.2326837939,0.4611796386,0.1331803199,0.7013069177,1.9536,0.6165602076
-0.160,0.467,0.2331938777,0.4621722536,0.1334661204,0.7012033220,1.9528,0.6173938244
-0.160,0.468,0.233704032,0.4631648858,0.1337519249,0.7010994134,1.9519,0.6182225638
-0.160,0.469,0.2342142572,0.4641575351,0.1340377335,0.7009951823,1.9511,0.6190463992
-0.160,0.470,0.2347245533,0.4651502016,0.1343235464,0.7008906236,1.9503,0.6198653187
-0.160,0.471,0.2352349205,0.4661428852,0.1346093635,0.7007857493,1.9495,0.6206793275
-0.160,0.472,0.2357453589,0.467135586,0.1348951849,0.7006805521,1.9487,0.6214884038
-0.160,0.473,0.2362558688,0.4681283041,0.1351810106,0.7005750235,1.9478,0.6222925326
-0.160,0.474,0.2367664503,0.4691210393,0.1354668407,0.7004691771,1.9470,0.6230917160
-0.160,0.475,0.2372771036,0.4701137917,0.1357526754,0.7003630023,1.9462,0.6238859345
-0.160,0.476,0.2377878289,0.4711065614,0.1360385145,0.7002565084,1.9454,0.6246751869
-0.160,0.477,0.2382986262,0.4720993484,0.1363243582,0.7001496892,1.9445,0.6254594553
-0.160,0.478,0.2388094958,0.4730921526,0.1366102065,0.7000425391,1.9437,0.6262387272
-0.160,0.479,0.2393204379,0.4740849742,0.1368960595,0.6999350636,1.9429,0.6270129975
-0.160,0.480,0.2398314525,0.475077813,0.1371819173,0.6998272616,1.9420,0.6277822505
-0.160,0.481,0.24034254,0.4760706691,0.1374677799,0.6997191332,1.9412,0.6285464833
-0.160,0.482,0.2408537004,0.4770635426,0.1377536473,0.6996106738,1.9403,0.6293056759
-0.160,0.483,0.2413649339,0.4780564335,0.1380395196,0.6995018824,1.9395,0.6300598181
-0.160,0.484,0.2418762407,0.4790493416,0.1383253969,0.6993927678,1.9386,0.6308089089
-0.160,0.485,0.242387621,0.4800422672,0.1386112793,0.6992833175,1.9378,0.6315529270
-0.160,0.486,0.2428990749,0.4810352102,0.1388971667,0.6991735405,1.9369,0.6322918698
-0.160,0.487,0.2434106025,0.4820281705,0.1391830594,0.6990634310,1.9361,0.6330257203
-0.160,0.488,0.2439222042,0.4830211483,0.1394689572,0.6989529885,1.9352,0.6337544674
-0.160,0.489,0.24443388,0.4840141435,0.1397548603,0.6988422166,1.9344,0.6344781055
-0.160,0.490,0.24494563,0.4850071562,0.1400407687,0.6987311123,1.9335,0.6351966208
-0.160,0.491,0.2454574546,0.4860001863,0.1403266825,0.6986196634,1.9327,0.6359099920
-0.160,0.492,0.2459693537,0.4869932339,0.1406126018,0.6985078940,1.9318,0.6366182298
-0.160,0.493,0.2464813277,0.4879862989,0.1408985266,0.6983957866,1.9309,0.6373213068
-0.160,0.494,0.2469933767,0.4889793815,0.1411844569,0.6982833386,1.9301,0.6380192095
-0.160,0.495,0.2475055008,0.4899724816,0.1414703929,0.6981705545,1.9292,0.6387119349
-0.160,0.496,0.2480177003,0.4909655992,0.1417563346,0.6980574424,1.9283,0.6393994769
-0.160,0.497,0.2485299752,0.4919587343,0.1420422821,0.6979439881,1.9275,0.6400818109
-0.160,0.498,0.2490423258,0.492951887,0.1423282354,0.6978301914,1.9266,0.6407589283
-0.160,0.499,0.2495547522,0.4939450572,0.1426141946,0.6977160655,1.9257,0.6414308292
-0.160,0.500,0.2500672546,0.494938245,0.1429001598,0.6976015967,1.9248,0.6420974898
-0.160,0.501,0.2505798332,0.4959314504,0.143186131,0.6974867860,1.9240,0.6427588980
-0.160,0.502,0.2510924881,0.4969246733,0.1434721082,0.6973716407,1.9231,0.6434150552
-0.160,0.503,0.2516052195,0.4979179139,0.1437580916,0.6972561510,1.9222,0.6440659364
-0.160,0.504,0.2521180276,0.4989111721,0.1440440812,0.6971403223,1.9213,0.6447115376
-0.160,0.505,0.2526309126,0.499904448,0.1443300771,0.6970241476,1.9204,0.6453518415
-0.160,0.506,0.2531438746,0.5008977414,0.1446160794,0.6969076346,1.9195,0.6459868428
-0.160,0.507,0.2536569138,0.5018910525,0.144902088,0.6967907810,1.9186,0.6466165286
-0.160,0.508,0.2541700303,0.5028843813,0.1451881032,0.6966735841,1.9177,0.6472408854
-0.160,0.509,0.2546832244,0.5038777278,0.1454741249,0.6965560391,1.9169,0.6478598978
-0.160,0.510,0.2551964962,0.5048710919,0.1457601531,0.6964381499,1.9160,0.6484735592
-0.160,0.511,0.2557098459,0.5058644737,0.1460461881,0.6963199127,1.9151,0.6490818503
-0.160,0.512,0.2562232736,0.5068578732,0.1463322298,0.6962013352,1.9142,0.6496847732
-0.160,0.513,0.2567367796,0.5078512905,0.1466182784,0.6960824094,1.9133,0.6502823065
-0.160,0.514,0.257250364,0.5088447254,0.1469043338,0.6959631406,1.9123,0.6508744425
-0.160,0.515,0.2577640269,0.5098381781,0.1471903962,0.6958435150,1.9114,0.6514611570
-0.160,0.516,0.2582777686,0.5108316486,0.1474764656,0.6957235531,1.9105,0.6520424612
-0.160,0.517,0.2587915892,0.5118251367,0.147762542,0.6956032293,1.9096,0.6526183142
-0.160,0.518,0.2593054889,0.5128186427,0.1480486257,0.6954825664,1.9087,0.6531887298
-0.160,0.519,0.2598194678,0.5138121664,0.1483347166,0.6953615538,1.9078,0.6537536860
-0.160,0.520,0.2603335262,0.5148057079,0.1486208148,0.6952401896,1.9069,0.6543131695
-0.160,0.521,0.2608476642,0.5157992672,0.1489069203,0.6951184680,1.9060,0.6548671613
-0.160,0.522,0.261361882,0.5167928443,0.1491930333,0.6949964044,1.9050,0.6554156660
-0.160,0.523,0.2618761797,0.5177864392,0.1494791538,0.6948739769,1.9041,0.6559586513
-0.160,0.524,0.2623905575,0.5187800519,0.149765282,0.6947512046,1.9032,0.6564961245
-0.160,0.525,0.2629050157,0.5197736824,0.1500514177,0.6946280819,1.9023,0.6570280658
-0.160,0.526,0.2634195543,0.5207673308,0.1503375612,0.6945045990,1.9013,0.6575544565
-0.160,0.527,0.2639341736,0.521760997,0.1506237126,0.6943807691,1.9004,0.6580752974
-0.160,0.528,0.2644488737,0.522754681,0.1509098718,0.6942565763,1.8995,0.6585905589
-0.160,0.529,0.2649636548,0.5237483829,0.1511960389,0.6941320337,1.8985,0.6591002450
-0.160,0.530,0.265478517,0.5247421027,0.1514822141,0.6940071271,1.8976,0.6596043271
-0.160,0.531,0.2659934607,0.5257358404,0.1517683974,0.6938818697,1.8967,0.6601028101
-0.160,0.532,0.2665084858,0.5267295959,0.1520545889,0.6937562556,1.8957,0.6605956735
-0.160,0.533,0.2670235926,0.5277233693,0.1523407886,0.6936302806,1.8948,0.6610829009
-0.160,0.534,0.2675387813,0.5287171606,0.1526269967,0.6935039487,1.8939,0.6615644857
-0.160,0.535,0.2680540521,0.5297109698,0.1529132132,0.6933772606,1.8929,0.6620404168
-0.160,0.536,0.268569405,0.5307047969,0.1531994381,0.6932502084,1.8920,0.6625106735
-0.160,0.537,0.2690848404,0.5316986419,0.1534856716,0.6931227964,1.8910,0.6629752479
-0.160,0.538,0.2696003583,0.5326925048,0.1537719138,0.6929950255,1.8901,0.6634341299
-0.160,0.539,0.270115959,0.5336863857,0.1540581647,0.6928668907,1.8891,0.6638873014
-0.160,0.540,0.2706316426,0.5346802844,0.1543444244,0.6927383956,1.8882,0.6643347536
-0.160,0.541,0.2711474093,0.5356742012,0.1546306929,0.6926095358,1.8872,0.6647764718
-0.160,0.542,0.2716632593,0.5366681358,0.1549169704,0.6924803135,1.8862,0.6652124440
-0.160,0.543,0.2721791927,0.5376620884,0.1552032569,0.6923507256,1.8853,0.6656426559
-0.160,0.544,0.2726952098,0.538656059,0.1554895526,0.6922207781,1.8843,0.6660671013
-0.160,0.545,0.2732113106,0.5396500475,0.1557758574,0.6920904610,1.8834,0.6664857570
-0.160,0.546,0.2737274955,0.540644054,0.1560621716,0.6919597835,1.8824,0.6668986215
-0.160,0.547,0.2742437645,0.5416380785,0.156348495,0.6918287302,1.8814,0.6673056669
-0.160,0.548,0.2747601178,0.5426321209,0.1566348279,0.6916973183,1.8805,0.6677068963
-0.160,0.549,0.2752765556,0.5436261814,0.1569211703,0.6915655360,1.8795,0.6681022866
-0.160,0.550,0.2757930782,0.5446202598,0.1572075224,0.6914333915,1.8785,0.6684918346
-0.160,0.551,0.2763096855,0.5456143562,0.1574938841,0.6913008707,1.8775,0.6688755131
-0.160,0.552,0.276826378,0.5466084705,0.1577802555,0.6911679884,1.8766,0.6692533228
-0.160,0.553,0.2773431556,0.5476026029,0.1580666368,0.6910347293,1.8756,0.6696252395
-0.160,0.554,0.2778600187,0.5485967533,0.1583530281,0.6909011034,1.8746,0.6699912570
-0.160,0.555,0.2783769673,0.5495909217,0.1586394294,0.6907671031,1.8736,0.6703513566
-0.160,0.556,0.2788940017,0.5505851081,0.1589258407,0.6906327317,1.8726,0.6707055300
-0.160,0.557,0.279411122,0.5515793125,0.1592122623,0.6904979925,1.8716,0.6710537674
-0.160,0.558,0.2799283284,0.5525735349,0.1594986941,0.6903628795,1.8707,0.6713960494
-0.160,0.559,0.2804456211,0.5535677754,0.1597851362,0.6902273959,1.8697,0.6717323678
-0.160,0.560,0.2809630003,0.5545620338,0.1600715889,0.6900915311,1.8687,0.6720626983
-0.160,0.561,0.2814804661,0.5555563103,0.160358052,0.6899552971,1.8677,0.6723870408
-0.160,0.562,0.2819980187,0.5565506048,0.1606445257,0.6898186870,1.8667,0.6727053752
-0.160,0.563,0.2825156584,0.5575449174,0.1609310102,0.6896817025,1.8657,0.6730176906
-0.160,0.564,0.2830333852,0.558539248,0.1612175055,0.6895443391,1.8647,0.6733239706
-0.160,0.565,0.2835511994,0.5595335966,0.1615040116,0.6894065969,1.8637,0.6736242025
-0.160,0.566,0.2840691011,0.5605279633,0.1617905287,0.6892684786,1.8627,0.6739183739
-0.160,0.567,0.2845870906,0.561522348,0.1620770568,0.6891299891,1.8617,0.6742064802
-0.160,0.568,0.2851051679,0.5625167507,0.1623635961,0.6889911134,1.8607,0.6744884916
-0.160,0.569,0.2856233333,0.5635111715,0.1626501466,0.6888518610,1.8597,0.6747644043
-0.160,0.570,0.286141587,0.5645056103,0.1629367085,0.6887122331,1.8586,0.6750342079
-0.160,0.571,0.2866599292,0.5655000672,0.1632232818,0.6885722158,1.8576,0.6752978763
-0.160,0.572,0.2871783599,0.5664945421,0.1635098665,0.6884318257,1.8566,0.6755554089
-0.160,0.573,0.2876968795,0.567489035,0.1637964629,0.6882910538,1.8556,0.6758067888
-0.160,0.574,0.288215488,0.568483546,0.164083071,0.6881498896,1.8546,0.6760519911
-0.160,0.575,0.2887341857,0.5694780751,0.1643696908,0.6880083524,1.8536,0.6762910198
-0.160,0.576,0.2892529728,0.5704726222,0.1646563225,0.6878664295,1.8525,0.6765238514
-0.160,0.577,0.2897718493,0.5714671874,0.1649429662,0.6877241271,1.8515,0.6767504778
-0.160,0.578,0.2902908156,0.5724617706,0.165229622,0.6875814335,1.8505,0.6769708760
-0.160,0.579,0.2908098718,0.5734563718,0.1655162899,0.6874383557,1.8495,0.6771850382
-0.160,0.580,0.291329018,0.5744509911,0.16580297,0.6872948913,1.8484,0.6773929486
-0.160,0.581,0.2918482545,0.5754456285,0.1660896625,0.6871510483,1.8474,0.6775946030
-0.160,0.582,0.2923675814,0.5764402839,0.1663763674,0.6870068099,1.8464,0.6777899722
-0.160,0.583,0.292886999,0.5774349574,0.1666630849,0.6868621845,1.8453,0.6779790499
-0.160,0.584,0.2934065073,0.5784296489,0.166949815,0.6867171791,1.8443,0.6781618303
-0.160,0.585,0.2939261067,0.5794243584,0.1672365578,0.6865717780,1.8433,0.6783382844
